PO_NUMBER,PaymentNO,DATE,PARTOL_TYPE,O'ty,AMOUNT,Price/Liter,shipping Address,CompanyID,Companyname,TaxNumber,InvoiceNumber,Filling Time,Vat 7% (inclusive),Grand Total,Company Name ,Address 
2203074972,20080189,2018-03-24,DIESEL,9007.4,236174.028,26.22,30034185,900683047,Barbosa Thailand,100526613,300797274,45.037,16532.18196,252706.21,Group1 ,"2500 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203074977,20059408,2018-03-24,DIESEL,8941.1,234435.642,26.22,30022767,900122252,Rodriguez co.,100422276,300699040,44.7055,16410.49494,250846.1369,Group1 ,"2501 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075014,20044956,2018-03-24,DIESEL,9004.8,236105.856,26.22,30047221,900394623,Gabriel Thailand,100978791,300445162,45.024,16527.40992,252633.2659,Group1 ,"2502 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075055,20079668,2018-03-24,DIESEL,7984,209340.48,26.22,10011635,900392989,Michael PCL.,100927251,300823863,39.92,14653.8336,223994.3136,Group1 ,"2503 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075137,20025761,2018-03-24,DIESEL,9095.36,238480.3392,26.22,30038348,900698255,Umar Ltd.,100453886,300517601,45.4768,16693.62374,255173.9629,Group1 ,"2504 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075163,20048584,2018-03-24,DIESEL,9395.9,246360.498,26.22,30040542,900309334,Robert Ltd.,100852889,300759464,46.9795,17245.23486,263605.7329,Group1 ,"2505 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075167,20078473,2018-03-24,DIESEL,9785.82,256584.2004,26.22,10002244,900787895,Gul co.,100479990,300528600,48.9291,17960.89403,274545.0944,Group1 ,"2506 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075175,20051564,2018-03-24,DIESEL,9506.68,249265.1496,26.22,30038348,900698255,Umar Ltd.,100385743,300606116,47.5334,17448.56047,266713.7101,Group1 ,"2507 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075207,20085417,2018-03-24,DIESEL,9992.78,262010.6916,26.22,10002966,900164770,Ahmad Ltd.,100698106,300961549,49.9639,18340.74841,280351.44,Group1 ,"2508 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075280,20078534,2018-03-24,DIESEL,8281.94,217152.4668,26.22,30038348,900698255,Umar Ltd.,100321002,300324953,41.4097,15200.67268,232353.1395,Group1 ,"2509 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075285,20018430,2018-03-24,DIESEL,9448.42,247737.5724,26.22,10021849,900943138,Tiwari co.,100646203,300630516,47.2421,17341.63007,265079.2025,Group1 ,"2510 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075301,20066640,2018-03-24,DIESEL,9227.14,241935.6108,26.22,10002812,900769545,Afzal Ltd.,100265619,300211377,46.1357,16935.49276,258871.1036,Group1 ,"2511 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075337,20089608,2018-03-24,GASOHOL95,9952.8,305053.32,30.65,10023007,900182640,Hamed PCL.,100618018,300361886,49.764,21353.7324,326407.0524,Group1 ,"2512 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075338,20016545,2018-03-24,GASOHOL95,9994.16,306321.004,30.65,10023007,900182640,Hamed PCL.,100918990,300727525,49.9708,21442.47028,327763.4743,Group1 ,"2513 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075339,20074616,2018-03-24,GASOHOL95,9984.84,306035.346,30.65,30026514,900893009,Judith co.,100645250,300706274,49.9242,21422.47422,327457.8202,Group1 ,"2514 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075367,20039249,2018-03-24,DIESEL,9603.62,251806.9164,26.22,30003404,900506881,Megan co.,100765695,300263717,48.0181,17626.48415,269433.4005,Group1 ,"2515 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075368,20099103,2018-03-24,DIESEL,7501.1,196678.842,26.22,10000223,900739632,Gu Thailand,100633688,300220701,37.5055,13767.51894,210446.3609,Group1 ,"2516 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075376,20061164,2018-03-24,DIESEL,9951.6,260930.952,26.22,30029534,900918894,Carl Thailand,100188680,300910470,49.758,18265.16664,279196.1186,Group1 ,"2517 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075410,20067642,2018-03-24,DIESEL,7460.5,195614.31,26.22,10023007,900182640,Hamed PCL.,100736259,300550841,37.3025,13693.0017,209307.3117,Group1 ,"2518 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075414,20023866,2018-03-24,DIESEL,9425.92,247147.6224,26.22,30029534,900918894,Carl Thailand,100692397,300800556,47.1296,17300.33357,264447.956,Group1 ,"2519 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075419,20043654,2018-03-24,DIESEL,9997.68,262139.1696,26.22,10023007,900182640,Hamed PCL.,100898150,300845143,49.9884,18349.74187,280488.9115,Group1 ,"2520 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075430,20052848,2018-03-24,GASOHOL95,7056.8,216290.92,30.65,30013992,900930667,Suarez Thailand,100432822,300447646,35.284,15140.3644,231431.2844,Group1 ,"2521 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075431,20054440,2018-03-24,GASOHOL95,9379.1,287469.415,30.65,10011002,900628124,Truong co.,100240449,300867998,46.8955,20122.85905,307592.2741,Group1 ,"2522 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075476,20022845,2018-03-24,DIESEL,6782.6,177839.772,26.22,10023007,900182640,Hamed PCL.,100774950,300983454,33.913,12448.78404,190288.556,Group1 ,"2523 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075480,20072446,2018-03-24,GASOHOL95,9148.22,280392.943,30.65,10022660,900436502,Henry Ltd.,100150758,300505334,45.7411,19627.50601,300020.449,Group1 ,"2524 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075484,20087737,2018-03-24,GASOHOL95,9899.76,303427.644,30.65,30038348,900698255,Umar Ltd.,100253964,300612915,49.4988,21239.93508,324667.5791,Group1 ,"2525 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075504,20031550,2018-03-24,GASOHOL95,8830.16,270644.404,30.65,10022660,900436502,Henry Ltd.,100559088,300233722,44.1508,18945.10828,289589.5123,Group1 ,"2526 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075518,20065288,2018-03-24,DIESEL,9978.74,261642.5628,26.22,10002758,900958892,Abdul co.,100515051,300353632,49.8937,18314.9794,279957.5422,Group1 ,"2527 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075528,20010272,2018-03-24,DIESEL,9626.28,252401.0616,26.22,10022660,900436502,Henry Ltd.,100218736,300435853,48.1314,17668.07431,270069.1359,Group1 ,"2528 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075613,20020991,2018-03-24,DIESEL,9952.28,260948.7816,26.22,30043240,900149913,de Araujo Thailand,100361408,300797139,49.7614,18266.41471,279215.1963,Group1 ,"2529 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075633,20018184,2018-03-24,DIESEL,9731,255146.82,26.22,10002888,900824729,Omar Ltd.,100536670,300686060,48.655,17860.2774,273007.0974,Group1 ,"2530 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075638,20039299,2018-03-24,DIESEL,8325.88,218304.5736,26.22,10008836,900655094,Wei co.,100374580,300345496,41.6294,15281.32015,233585.8938,Group1 ,"2531 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075649,20060978,2018-03-24,DIESEL,9474.46,248420.3412,26.22,30000448,900466998,Rahim Thailand,100930103,3.00951E+17,47.3723,17389.42388,265809.7651,Group1 ,"2532 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075657,20023700,2018-03-24,DIESEL,8736.8,229078.896,26.22,30037192,900917745,Pinto Ltd.,100584990,300710209,43.684,16035.52272,245114.4187,Group1 ,"2533 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075667,20055277,2018-03-24,DIESEL,8847.18,231973.0596,26.22,10002917,900566996,Vieira Thailand,100653170,300770484,44.2359,16238.11417,248211.1738,Group1 ,"2534 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075675,20023564,2018-03-24,DIESEL,5853.26,153472.4772,26.22,30000420,900936124,Tran co.,100320008,300521692,29.2663,10743.0734,164215.5506,Group1 ,"2535 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075680,20027406,2018-03-24,DIESEL,8785.82,230364.2004,26.22,30002244,900627148,Giri co.,100728310,300539892,43.9291,16125.49403,246489.6944,Group1 ,"2536 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075689,20048246,2018-03-24,DIESEL,8057.54,211268.6988,26.22,30024855,900379336,Michael co.,100168658,300540710,40.2877,14788.80892,226057.5077,Group1 ,"2537 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075692,20090265,2018-03-24,DIESEL,9069.26,237795.9972,26.22,30000440,900182531,Mendoza Ltd.,100520332,300408490,45.3463,16645.7198,254441.717,Group1 ,"2538 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075753,20068780,2018-03-24,DIESEL,8619.46,226002.2412,26.22,30029534,900918894,Carl Thailand,100127672,300404427,43.0973,15820.15688,241822.3981,Group1 ,"2539 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075798,20030618,2018-03-24,DIESEL,9936.14,260525.5908,26.22,30023002,900732552,Çelik Thailand,100137323,300935971,49.6807,18236.79136,278762.3822,Group1 ,"2540 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075845,20015183,2018-03-24,DIESEL,7999.32,209742.1704,26.22,30038348,900698255,Umar Ltd.,100304049,300807696,39.9966,14681.95193,224424.1223,Group1 ,"2541 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075849,20072610,2018-03-24,DIESEL,9977.64,261613.7208,26.22,30026769,900767683,Wilson co.,100318189,300400200,49.8882,18312.96046,279926.6813,Group1 ,"2542 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075880,20048231,2018-03-24,DIESEL,9998.74,262166.9628,26.22,10002692,900626845,Benitez co.,100871582,300105264,49.9937,18351.6874,280518.6502,Group1 ,"2543 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075901,20086622,2018-03-24,DIESEL,9999.64,262190.5608,26.22,30009314,900538633,Vaghel Thailand,100948528,300542716,49.9982,18353.33926,280543.9001,Group1 ,"2544 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075974,20096868,2018-03-24,DIESEL,9924.04,260208.3288,26.22,30003071,900529293,Andrade co.,100747481,300753195,49.6202,18214.58302,278422.9118,Group1 ,"2545 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203075978,20049107,2018-03-24,DIESEL,9683.48,253900.8456,26.22,10021385,900416393,Shirley Thailand,100242456,300239360,48.4174,17773.05919,271673.9048,Group1 ,"2546 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076011,20086931,2018-03-24,DIESEL,9257.06,242720.1132,26.22,10008093,900552593,Jana co.,100340768,300771629,46.2853,16990.40792,259710.5211,Group1 ,"2547 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076055,20037836,2018-03-24,DIESEL,9915.66,259988.6052,26.22,30038348,900698255,Umar Ltd.,100308559,300779152,49.5783,18199.20236,278187.8076,Group1 ,"2548 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076065,20073514,2018-03-24,DIESEL,8597.86,225435.8892,26.22,30034185,900683047,Barbosa Thailand,100112383,300197484,42.9893,15780.51224,241216.4014,Group1 ,"2549 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076126,20031726,2018-03-24,DIESEL,7168.18,187949.6796,26.22,30043681,900126554,Hosseini Thailand,100244225,300510287,35.8409,13156.47757,201106.1572,Group1 ,"2550 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076137,20022435,2018-03-24,DIESEL,9786.8,256609.896,26.22,10021768,900883686,Pal PCL.,100326012,300888971,48.934,17962.69272,274572.5887,Group1 ,"2551 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076246,20032836,2018-03-24,DIESEL,9111.26,238897.2372,26.22,30038348,900698255,Umar Ltd.,100775541,300748237,45.5563,16722.8066,255620.0438,Group1 ,"2552 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076290,20014793,2018-03-24,DIESEL,6563.04,172082.9088,26.22,30003313,900809814,Patel Thailand,100154243,300551244,32.8152,12045.80362,184128.7124,Group1 ,"2553 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076291,20076551,2018-03-24,DIESEL,9999.68,262191.6096,26.22,10023257,900291505,Yuan Thailand,100192692,300812878,49.9984,18353.41267,280545.0223,Group1 ,"2554 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076294,20017231,2018-03-24,DIESEL,8813.52,231090.4944,26.22,30013992,900930667,Suarez Thailand,100907348,300202736,44.0676,16176.33461,247266.829,Group1 ,"2555 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076351,20010965,2018-03-24,DIESEL,7901.1,207166.842,26.22,30018141,900527094,Machado PCL.,100191810,300715198,39.5055,14501.67894,221668.5209,Group1 ,"2556 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076742,20071342,2018-03-25,DIESEL,8543.5,228709.495,26.77,30038348,900698255,Umar Ltd.,100193408,300893340,42.7175,16009.66465,244719.1597,Group1 ,"2557 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076743,20075701,2018-03-25,GASOHOL95,9996.84,318599.2908,31.87,30033326,900333068,Gonçalves co.,100595914,300191448,49.9842,22301.95036,340901.2412,Group1 ,"2558 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076744,20015707,2018-03-25,DIESEL,9856.1,263847.797,26.77,30038348,900698255,Umar Ltd.,100668200,300491854,49.2805,18469.34579,282317.1428,Group1 ,"2559 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076745,20082508,2018-03-25,GASOHOL95,9378.72,298899.8064,31.87,30038390,900756015,Haji PCL.,100419824,300427740,46.8936,20922.98645,319822.7928,Group1 ,"2560 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076746,20069531,2018-03-25,DIESEL,9737.8,260680.906,26.77,30038390,900756015,Haji PCL.,100158786,300441229,48.689,18247.66342,278928.5694,Group1 ,"2561 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076791,20039085,2018-03-25,DIESEL,9996.28,267600.4156,26.77,30029534,900918894,Carl Thailand,100656889,300114686,49.9814,18732.02909,286332.4447,Group1 ,"2562 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076803,20029033,2018-03-25,DIESEL,9964.42,266747.5234,26.77,30038390,900756015,Haji PCL.,100928075,300661916,49.8221,18672.32664,285419.85,Group1 ,"2563 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076827,20020105,2018-03-25,DIESEL,9632.16,257852.9232,26.77,30029534,900918894,Carl Thailand,100994431,300248367,48.1608,18049.70462,275902.6278,Group1 ,"2564 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076838,20064909,2018-03-25,DIESEL,7637.46,204454.8042,26.77,30011473,900146418,Richard Ltd.,100951475,300625554,38.1873,14311.83629,218766.6405,Group1 ,"2565 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076840,20086146,2018-03-25,DIESEL,9054,242375.58,26.77,10022031,900519568,Imran Thailand,100298587,300119593,45.27,16966.2906,259341.8706,Group1 ,"2566 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076850,20070728,2018-03-25,DIESEL,9860,263952.2,26.77,30038348,900698255,Umar Ltd.,100767339,300560040,49.3,18476.654,282428.854,Group1 ,"2567 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076868,20081790,2018-03-25,DIESEL,9723.68,260302.9136,26.77,30038390,900756015,Haji PCL.,100256996,300651190,48.6184,18221.20395,278524.1176,Group1 ,"2568 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076898,20070094,2018-03-25,DIESEL,6549.4,175327.438,26.77,30038348,900698255,Umar Ltd.,100161359,300173600,32.747,12272.92066,187600.3587,Group1 ,"2569 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076917,20037260,2018-03-25,DIESEL,8391.62,224643.6674,26.77,30029534,900918894,Carl Thailand,100680379,300135196,41.9581,15725.05672,240368.7241,Group1 ,"2570 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076936,20074868,2018-03-25,DIESEL,9820.58,262896.9266,26.77,30038347,900964090,António co.,100598757,300602019,49.1029,18402.78486,281299.7115,Group1 ,"2571 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203076978,20065765,2018-03-25,DIESEL,9996.96,267618.6192,26.77,30045421,900696244,Ahmad Thailand,100864734,300547825,49.9848,18733.30334,286351.9225,Group1 ,"2572 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077026,20040023,2018-03-25,DIESEL,9715.56,260085.5412,26.77,30038390,900756015,Haji PCL.,100704709,300181083,48.5778,18205.98788,278291.5291,Group1 ,"2573 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077029,20029879,2018-03-25,DIESEL,9992.94,267511.0038,26.77,30028393,900729796,Costa Thailand,100612456,300695603,49.9647,18725.77027,286236.7741,Group1 ,"2574 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077041,20024364,2018-03-25,DIESEL,9900.68,265041.2036,26.77,30013037,900111220,Palacios PCL.,100506394,300164012,49.5034,18552.88425,283594.0879,Group1 ,"2575 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077045,20017320,2018-03-25,GASOHOL95,9858.08,314177.0096,31.87,10002256,900592522,Reddy Thailand,100641896,300649743,49.2904,21992.39067,336169.4003,Group1 ,"2576 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077048,20060796,2018-03-25,GASOHOL95,9727.6,310018.612,31.87,30027174,900501135,Wen co.,100523040,300199057,48.638,21701.30284,331719.9148,Group1 ,"2577 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077050,20026565,2018-03-25,DIESEL,9997.56,267634.6812,26.77,10010409,900395500,Ramos Thailand,100252771,300185863,49.9878,18734.42768,286369.1089,Group1 ,"2578 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077066,20059768,2018-03-25,GASOHOL95,9992.6,318464.162,31.87,30028481,900903642,Kone PCL.,100406599,300592911,49.963,22292.49134,340756.6533,Group1 ,"2579 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077188,20018725,2018-03-25,DIESEL,8303.84,222293.7968,26.77,30038390,900756015,Haji PCL.,100703895,300708766,41.5192,15560.56578,237854.3626,Group1 ,"2580 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077237,20020568,2018-03-25,DIESEL,9107.12,243797.6024,26.77,30042727,900321356,Samuel PCL.,100928527,300696660,45.5356,17065.83217,260863.4346,Group1 ,"2581 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077240,20044681,2018-03-25,DIESEL,9618.98,257500.0946,26.77,30038347,900964090,António co.,100587748,300201697,48.0949,18025.00662,275525.1012,Group1 ,"2582 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077244,20077050,2018-03-25,DIESEL,9702.72,259741.8144,26.77,30025508,900694980,Traore PCL.,100831255,300359410,48.5136,18181.92701,277923.7414,Group1 ,"2583 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077248,20099461,2018-03-25,DIESEL,9752.44,261072.8188,26.77,10021783,900653239,Jeremy co.,100653518,300495772,48.7622,18275.09732,279347.9161,Group1 ,"2584 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077252,20068280,2018-03-25,DIESEL,8583.74,229786.7198,26.77,30034185,900683047,Barbosa Thailand,100977072,300833885,42.9187,16085.07039,245871.7902,Group1 ,"2585 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077253,20058697,2018-03-25,DIESEL,9570.24,256195.3248,26.77,10008836,900655094,Wei co.,100656004,300429507,47.8512,17933.67274,274128.9975,Group1 ,"2586 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077265,20057397,2018-03-25,DIESEL,8913.26,238607.9702,26.77,10023278,900601500,Ndiaye PCL.,100782922,300158546,44.5663,16702.55791,255310.5281,Group1 ,"2587 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077291,20083944,2018-03-25,DIESEL,9945.6,266243.712,26.77,30023005,900301370,Siddique co.,100550204,300956780,49.728,18637.05984,284880.7718,Group1 ,"2588 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077325,20090136,2018-03-25,DIESEL,9998.22,267652.3494,26.77,30019258,900495452,Robert co.,100491559,300281913,49.9911,18735.66446,286388.0139,Group1 ,"2589 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077354,20058207,2018-03-25,DIESEL,9562,255974.74,26.77,10001126,900617086,Petrova Thailand,100670212,300466718,47.81,17918.2318,273892.9718,Group1 ,"2590 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077370,20049253,2018-03-25,DIESEL,9933.34,265915.5118,26.77,10021113,900250853,Wright PCL.,100513828,300237351,49.6667,18614.08583,284529.5976,Group1 ,"2591 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077413,20046394,2018-03-25,DIESEL,6288.2,168335.114,26.77,10002227,900692693,Wayne PCL.,100281404,300514942,31.441,11783.45798,180118.572,Group1 ,"2592 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077434,20055435,2018-03-25,DIESEL,9981.26,267198.3302,26.77,30000449,900100592,Manjhi PCL.,100151583,300977557,49.9063,18703.88311,285902.2133,Group1 ,"2593 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077455,20061949,2018-03-25,DIESEL,8842.34,236709.4418,26.77,30000448,900466998,Rahim Thailand,100593109,300539557,44.2117,16569.66093,253279.1027,Group1 ,"2594 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077466,20028280,2018-03-25,DIESEL,9693.46,259493.9242,26.77,30038390,900756015,Haji PCL.,100924425,300548348,48.4673,18164.57469,277658.4989,Group1 ,"2595 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
2203077498,20036063,2018-03-25,GASOHOL95,9999.88,318696.1756,31.87,30038348,900698255,Umar Ltd.,100403926,300647665,49.9994,22308.73229,341004.9079,Group1 ,"2596 Pracha Uthit Rd, Khwaeng Bang Mot, Khet Thung Khru, Krung Thep Maha Nakhon 10140"
