DATE,PO_NUMBER,PAYMENT_NUMBER,INVOICE_NUMBER,SHIPMENT_NUMBER,TRUCK_NUMBER,PARTOL_TYPE,O'ty (Liter),AMOUNT,AGENT
22/3/2018,2203070633,20083675,300406253,2203070633,กท.79-0641,DIESEL,9746.98,276229.4132,GROUP1
22/3/2018,2203070673,20051485,300651738,2203070673,กท.79-5584,DIESEL,9400.08,266398.2672,GROUP1
22/3/2018,2203070675,20056198,300977839,2203070675,กท.79-1961,DIESEL,9104.86,258031.7324,GROUP1
22/3/2018,2203070677,20022991,300696740,2203070677,กท.79-0642,DIESEL,9847.54,279079.2836,GROUP1
23/3/2018,2203071037,20045578,300895475,2203071037,สค.70-4073,DIESEL,8690.32,230641.0928,GROUP1
23/3/2018,2203071039,20084817,300516622,2203071039,สค.70-6119,GASOHOL95,7126.68,220000.6116,GROUP1
23/3/2018,2203071043,20040097,300593302,2203071043,ลพ.70-0786,DIESEL,8822.14,234139.5956,GROUP1
23/3/2018,2203071044,20044667,300584344,2203071044,ลพ.70-0785,DIESEL,8825.1,234218.154,GROUP1
23/3/2018,2203071045,20027976,300871722,2203071045,ชม.70-5301,DIESEL,9999.88,265396.8152,GROUP1
23/3/2018,2203071086,20098950,300943049,2203071086,สค.70-3937,GASOHOL95,9544.64,294643.0368,GROUP1
23/3/2018,2203071110,20073011,300999084,2203071110,ฉช.82-8346,DIESEL,9999.9,265397.346,GROUP1
23/3/2018,2203071121,20093760,300653306,2203071121,กท.79-3257,DIESEL,9977.82,264811.3428,GROUP1
23/3/2018,2203071132,20016683,300356842,2203071132,กท.79-0644,DIESEL,9937.52,263741.7808,GROUP1
23/3/2018,2203071160,20093359,300505116,2203071160,ชม.70-5261,DIESEL,9998.48,265359.6592,GROUP1
23/3/2018,2203071164,20077288,300529533,2203071164,ฉช.82-2839,DIESEL,9619.6,255304.184,GROUP1
23/3/2018,2203071180,20083293,300431783,2203071180,ฉช.82-7170,DIESEL,9759.94,259028.8076,GROUP1
23/3/2018,2203071339,20051250,300421850,2203071339,กท.79-5843,DIESEL,9884.26,262328.2604,GROUP1
23/3/2018,2203071342,20092475,300660778,2203071342,กท.79-1830,DIESEL,9854.76,261545.3304,GROUP1
23/3/2018,2203071345,20014425,300983676,2203071345,กท.78-1149,DIESEL,9023.58,239485.8132,GROUP1
23/3/2018,2203071349,20036348,300336972,2203071349,กท.79-5842,DIESEL,9213.74,244532.6596,GROUP1
23/3/2018,2203071369,20035082,300921417,2203071369,ฉช.82-3201,DIESEL,9954.44,264190.8376,GROUP1
23/3/2018,2203071385,20089664,300809997,2203071385,กท.79-5578,DIESEL,9802.38,260155.1652,GROUP1
23/3/2018,2203071389,20068957,300371830,2203071389,สค.70-4335,GASOHOL95,9627.24,297192.8988,GROUP1
23/3/2018,2203071393,20022506,300481143,2203071393,สค.70-6123,DIESEL,9912.54,263078.8116,GROUP1
23/3/2018,2203071396,20058508,300697571,2203071396,กท.78-7993,DIESEL,8960.82,237820.1628,GROUP1
23/3/2018,2203071397,20056946,300696204,2203071397,กท.79-1961,DIESEL,9797,260012.38,GROUP1
23/3/2018,2203071403,20027262,300361843,2203071403,กท.79-0643,DIESEL,9999.86,265396.2844,GROUP1
23/3/2018,2203071408,20018693,300350078,2203071408,กท.77-8133,DIESEL,9415.74,249893.7396,GROUP1
23/3/2018,2203071409,20099823,300173493,2203071409,กท.74-9067,DIESEL,9779.12,259537.8448,GROUP1
23/3/2018,2203071411,20054578,300350173,2203071411,กท.79-8994,DIESEL,9815.76,260510.2704,GROUP1
23/3/2018,2203071415,20062069,300177511,2203071415,กท.77-8134,DIESEL,9405.82,249630.4628,GROUP1
23/3/2018,2203071423,20013642,300769290,2203071423,กท.79-2716,DIESEL,9544.34,253306.7836,GROUP1
23/3/2018,2203071435,20087188,300270653,2203071435,กท.79-0144,DIESEL,8987.1,238517.634,GROUP1
23/3/2018,2203071436,20030900,300465858,2203071436,กท.74-9070,DIESEL,10000,265400,GROUP1
23/3/2018,2203071440,20050897,300417600,2203071440,จบ.81-2529,DIESEL,7962.22,211317.3188,GROUP1
23/3/2018,2203071452,20099826,300550329,2203071452,กท.79-0841,DIESEL,7846.96,208258.3184,GROUP1
23/3/2018,2203071455,20021041,300387375,2203071455,กท.78-6742,DIESEL,9996.66,265311.3564,GROUP1
23/3/2018,2203071515,20067771,300730157,2203071515,กท.78-6744,DIESEL,9478.2,251551.428,GROUP1
23/3/2018,2203071551,20012185,300326755,2203071551,กท.79-2717,DIESEL,9257.28,245688.2112,GROUP1
23/3/2018,2203071580,20061084,300459191,2203071580,ชม.70-5299,DIESEL,9323.76,247452.5904,GROUP1
23/3/2018,2203071593,20015172,300950124,2203071593,กท.78-6739,DIESEL,8608.4,228466.936,GROUP1
23/3/2018,2203071607,20098235,300646185,2203071607,กท.60-4205,GASOHOL95,9992.1,308456.127,GROUP1
23/3/2018,2203071818,20041408,300232183,2203071818,กท.79-6706,DIESEL,9937.72,263747.0888,GROUP1
23/3/2018,2203071954,20089356,300250676,2203071954,ชบ.82-4190,DIESEL,7622.96,202313.3584,GROUP1
23/3/2018,2203071961,20096204,300898310,2203071961,ชม.70-5302,DIESEL,9872.46,262015.0884,GROUP1
23/3/2018,2203072126,20097313,300726071,2203072126,กท.60-4207,GASOHOL95,9406.26,290371.2462,GROUP1
23/3/2018,2203072238,20015985,300609448,2203072238,กท.79-5578,DIESEL,9817.56,260558.0424,GROUP1
23/3/2018,2203072266,20036117,300231992,2203072266,ชบ.85-3878,DIESEL,9415.8,249895.332,GROUP1
23/3/2018,2203072268,20047989,300234960,2203072268,จบ.80-8222,DIESEL,9999.72,265392.5688,GROUP1
23/3/2018,2203072269,20087267,300717481,2203072269,กท.79-1961,DIESEL,9254.6,245617.084,GROUP1
23/3/2018,2203072316,20019208,300179484,2203072316,ชม.70-4355,DIESEL,9874.04,262057.0216,GROUP1
23/3/2018,2203072368,20056295,300665358,2203072368,กท.79-2717,DIESEL,9994.42,265251.9068,GROUP1
23/3/2018,2203072429,20094181,300427287,2203072429,กท.75-2786,DIESEL,9935.54,263689.2316,GROUP1
23/3/2018,2203072468,20037328,300388366,2203072468,กท.79-0144,DIESEL,9979.68,264860.7072,GROUP1
23/3/2018,2203072469,20070854,300799554,2203072469,ชม.70-5421,DIESEL,9999.06,265375.0524,GROUP1
23/3/2018,2203072483,20057647,300217632,2203072483,กท.79-1830,DIESEL,9944.6,263929.684,GROUP1
23/3/2018,2203072500,20094676,300635309,2203072500,กท.78-7993,DIESEL,9501.34,252165.5636,GROUP1
23/3/2018,2203072515,20037315,300327999,2203072515,กท.77-8133,DIESEL,9636.68,255757.4872,GROUP1
23/3/2018,2203072528,20092753,300673702,2203072528,กท.75-1033,GASOHOL95,9964.04,307589.9148,GROUP1
23/3/2018,2203072549,20044892,300947293,2203072549,กท.79-2159,GASOHOL95,9919.24,306206.9388,GROUP1
23/3/2018,2203072583,20010483,300889533,2203072583,กท.79-5584,DIESEL,9923.44,263368.0976,GROUP1
23/3/2018,2203072624,20022927,300608218,2203072624,ฉช.82-8346,DIESEL,9510.82,252417.1628,GROUP1
23/3/2018,2203072627,20064761,300834155,2203072627,กท.61-8797,DIESEL,9924.68,263401.0072,GROUP1
23/3/2018,2203072629,20014102,300374535,2203072629,กท.75-6899,DIESEL,9998.9,265370.806,GROUP1
23/3/2018,2203072681,20094838,300712000,2203072681,ชบ.84-7975,DIESEL,9152.76,242914.2504,GROUP1
23/3/2018,2203072709,20094578,300217055,2203072709,ชม.70-5995,GASOHOL95,9392.9,289958.823,GROUP1
23/3/2018,2203072723,20078658,300390776,2203072723,กท.79-5841,DIESEL,9991.76,265181.3104,GROUP1
23/3/2018,2203072726,20028127,300378737,2203072726,ชม.70-5993,GASOHOL95,9904.32,305746.3584,GROUP1
23/3/2018,2203072727,20071114,300764800,2203072727,กท.78-1149,DIESEL,8131,215796.74,GROUP1
23/3/2018,2203072750,20020520,300163068,2203072750,กท.74-9070,DIESEL,9376.1,248841.694,GROUP1
23/3/2018,2203072817,20085410,300128049,2203072817,กท.79-0643,DIESEL,9998,265346.92,GROUP1
23/3/2018,2203072840,20035561,300317722,2203072840,กท.79-5579,DIESEL,6294.48,167055.4992,GROUP1
23/3/2018,2203072846,20089147,300776836,2203072846,กท.78-6739,DIESEL,9598.72,254750.0288,GROUP1
23/3/2018,2203072868,20068843,300394117,2203072868,สค.70-4074,DIESEL,9974.02,264710.4908,GROUP1
23/3/2018,2203072894,20061845,300949465,2203072894,กท.78-6742,DIESEL,9923.58,263371.8132,GROUP1
23/3/2018,2203072907,20070487,300116036,2203072907,กท.79-0841,DIESEL,9960.42,264349.5468,GROUP1
23/3/2018,2203072914,20097980,300490654,2203072914,กท.77-8134,DIESEL,9663.36,256465.5744,GROUP1
23/3/2018,2203072926,20053447,300952598,2203072926,กท.79-5843,DIESEL,9552.86,253532.9044,GROUP1
23/3/2018,2203072959,20011345,300628299,2203072959,ลพ.70-0786,DIESEL,8403.32,223024.1128,GROUP1
23/3/2018,2203072987,20087554,300428011,2203072987,ตร.80-2192,DIESEL,8106.2,215138.548,GROUP1
23/3/2018,2203073003,20079848,300444676,2203073003,กท.79-6154,DIESEL,9204.68,244292.2072,GROUP1
23/3/2018,2203073077,20027280,300315584,2203073077,กท.79-2716,DIESEL,8970.58,238079.1932,GROUP1
23/3/2018,2203073112,20047595,300549902,2203073112,กท.79-3259,DIESEL,9668.8,256609.952,GROUP1
23/3/2018,2203073115,20064487,300716121,2203073115,กท.79-0641,DIESEL,6983.82,185350.5828,GROUP1
23/3/2018,2203073128,20073219,300356193,2203073128,ชบ.85-5327,DIESEL,9953.26,264159.5204,GROUP1
23/3/2018,2203073131,20026657,300569621,2203073131,สค.70-6125,DIESEL,9896.94,262664.7876,GROUP1
23/3/2018,2203073136,20078046,300391939,2203073136,กท.78-4444,DIESEL,9213.56,244527.8824,GROUP1
23/3/2018,2203073150,20039515,300398189,2203073150,ลพ.70-0674,DIESEL,9957.9,264282.666,GROUP1
23/3/2018,2203073164,20029720,300897923,2203073164,ฉช.81-4230,DIESEL,9871.96,262001.8184,GROUP1
23/3/2018,2203073278,20038831,300325907,2203073278,กท.79-0642,DIESEL,9560.7,253740.978,GROUP1
23/3/2018,2203073320,20084471,300284171,2203073320,ลพ.70-0785,DIESEL,9576.44,254158.7176,GROUP1
23/3/2018,2203073339,20020766,300521321,2203073339,กท.79-0643,DIESEL,9460.7,251086.978,GROUP1
23/3/2018,2203073341,20086007,300632660,2203073341,กท.78-1149,DIESEL,9724.52,258088.7608,GROUP1
23/3/2018,2203073401,20064191,300836721,2203073401,กท.74-9067,DIESEL,7424,197032.96,GROUP1
23/3/2018,2203073402,20088532,300439843,2203073402,กท.79-5584,DIESEL,8738.94,231931.4676,GROUP1
23/3/2018,2203073403,20090467,300930848,2203073403,กท.78-6742,DIESEL,9754.82,258892.9228,GROUP1
23/3/2018,2203073405,20017748,300782293,2203073405,กท.79-0644,DIESEL,9893.9,262584.106,GROUP1
23/3/2018,2203073407,20084673,300222346,2203073407,กท.78-7993,DIESEL,9856.98,261604.2492,GROUP1
23/3/2018,2203073452,20060079,300589919,2203073452,กท.60-4207,GASOHOL95,9988.68,308350.5516,GROUP1
23/3/2018,2203073453,20093990,300404722,2203073453,กท.79-5843,DIESEL,8404.6,223058.084,GROUP1
23/3/2018,2203073457,20077574,300568139,2203073457,กท.79-1830,DIESEL,9967.94,264549.1276,GROUP1
23/3/2018,2203073472,20012992,300881425,2203073472,กท.79-3257,DIESEL,9963.52,264431.8208,GROUP1
23/3/2018,2203073489,20087949,300421230,2203073489,กท.79-2717,DIESEL,8714.68,231287.6072,GROUP1
23/3/2018,2203073560,20098335,300919252,2203073560,กท.78-1149,DIESEL,9287.54,246491.3116,GROUP1
23/3/2018,2203073572,20062342,300170856,2203073572,กท.79-1961,DIESEL,9858.82,261653.0828,GROUP1
23/3/2018,2203073585,20020108,300802109,2203073585,กท.78-6739,DIESEL,9993.72,265233.3288,GROUP1
24/3/2018,2203073910,20071234,300757083,2203073910,สค.70-4073,DIESEL,8920.08,233884.4976,GROUP1
24/3/2018,2203073911,20060610,300782584,2203073911,สค.70-6119,GASOHOL95,9191.7,281725.605,GROUP1
24/3/2018,2203073913,20034556,300669030,2203073913,ชม.70-5301,DIESEL,9650.96,253048.1712,GROUP1
24/3/2018,2203073941,20022189,300807738,2203073941,ชม.70-4355,DIESEL,9256.22,242698.0884,GROUP1
24/3/2018,2203073945,20078220,300125483,2203073945,ชม.70-5300,DIESEL,9683.1,253890.882,GROUP1
24/3/2018,2203074013,20071575,300434039,2203074013,ฉช.82-8528,DIESEL,7922.36,207724.2792,GROUP1
24/3/2018,2203074016,20052585,300399127,2203074016,ชม.70-5302,DIESEL,9813.98,257322.5556,GROUP1
24/3/2018,2203074021,20080130,300195780,2203074021,ฉช.82-4812,DIESEL,9915.12,259974.4464,GROUP1
24/3/2018,2203074032,20087582,300393049,2203074032,สค.70-5407,GASOHOL95,9900.18,303440.517,GROUP1
24/3/2018,2203074052,20022463,300584490,2203074052,ฉช.82-7170,DIESEL,9889.52,259303.2144,GROUP1
24/3/2018,2203074067,20021167,300496136,2203074067,ชม.70-5261,DIESEL,9996.66,262112.4252,GROUP1
24/3/2018,2203074127,20062244,300750987,2203074127,ฉช.82-2839,DIESEL,9137.7,239590.494,GROUP1
24/3/2018,2203074138,20016618,300146401,2203074138,กท.76-4825,GASOHOL95,8300.92,254423.198,GROUP1
24/3/2018,2203074142,20084410,300287509,2203074142,กท.77-8133,DIESEL,9963.82,261251.3604,GROUP1
24/3/2018,2203074173,20081133,300938685,2203074173,กท.75-1033,GASOHOL95,9551.44,292751.636,GROUP1
24/3/2018,2203074175,20012395,300235582,2203074175,กท.79-5584,DIESEL,9993.08,262018.5576,GROUP1
24/3/2018,2203074178,20043927,300710739,2203074178,ฉช.82-3201,DIESEL,9879.74,259046.7828,GROUP1
24/3/2018,2203074183,20057120,300653830,2203074183,นม.70-6589,DIESEL,9981.52,261715.4544,GROUP1
24/3/2018,2203074190,20079735,300329037,2203074190,สค.70-6125,DIESEL,7719.26,202398.9972,GROUP1
24/3/2018,2203074193,20040597,300983255,2203074193,สค.70-6124,GASOHOL95,8393.42,257258.323,GROUP1
24/3/2018,2203074212,20033697,300950688,2203074212,กท.79-1830,DIESEL,9581.84,251235.8448,GROUP1
24/3/2018,2203074223,20090234,300927998,2203074223,กท.79-0144,DIESEL,6641.8,174147.996,GROUP1
24/3/2018,2203074227,20025656,300476452,2203074227,กท.79-2716,DIESEL,9987.98,261884.8356,GROUP1
24/3/2018,2203074229,20069883,300570726,2203074229,กท.79-5579,DIESEL,9941.04,260654.0688,GROUP1
24/3/2018,2203074231,20014463,300541757,2203074231,กท.79-5578,DIESEL,8926.66,234057.0252,GROUP1
24/3/2018,2203074249,20089133,300651406,2203074249,กท.79-0643,DIESEL,9672.48,253612.4256,GROUP1
24/3/2018,2203074253,20073686,300906969,2203074253,กท.79-0644,DIESEL,6708.68,175901.5896,GROUP1
24/3/2018,2203074258,20033729,300958548,2203074258,ฉช.82-7443,DIESEL,9210.42,241497.2124,GROUP1
24/3/2018,2203074264,20022799,300885599,2203074264,สค.70-3935,GASOHOL95,9562.8,293099.82,GROUP1
24/3/2018,2203074268,20042287,300448327,2203074268,กท.78-7993,DIESEL,8676.98,227510.4156,GROUP1
24/3/2018,2203074284,20019942,300735449,2203074284,กท.79-0841,DIESEL,8492.46,222672.3012,GROUP1
24/3/2018,2203074285,20036252,300269471,2203074285,กท.79-0642,DIESEL,9240.42,242283.8124,GROUP1
24/3/2018,2203074289,20027644,300788406,2203074289,กท.74-9070,DIESEL,9999.62,262190.0364,GROUP1
24/3/2018,2203074293,20083598,300527405,2203074293,นม.70-6730,DIESEL,9195.88,241115.9736,GROUP1
24/3/2018,2203074321,20093975,300226287,2203074321,กท.75-9389,DIESEL,9905.52,259722.7344,GROUP1
24/3/2018,2203074358,20044687,300821053,2203074358,กท.78-6742,DIESEL,7766.1,203627.142,GROUP1
24/3/2018,2203074368,20061246,300301346,2203074368,กท.79-0641,DIESEL,9959.06,261126.5532,GROUP1
24/3/2018,2203074480,20015903,300687608,2203074480,ชม.70-5299,DIESEL,9911,259866.42,GROUP1
24/3/2018,2203074524,20083945,300444317,2203074524,กท.60-4205,GASOHOL95,9872.18,302582.317,GROUP1
24/3/2018,2203074539,20083816,300856989,2203074539,กท.77-8133,DIESEL,9804.68,257078.7096,GROUP1
24/3/2018,2203074579,20023269,300621027,2203074579,กท.78-6744,DIESEL,9563.5,250754.97,GROUP1
24/3/2018,2203074713,20082289,300522530,2203074713,กท.79-6154,DIESEL,9984.92,261804.6024,GROUP1
24/3/2018,2203074726,20094725,300715008,2203074726,กท.79-6705,DIESEL,7795.02,204385.4244,GROUP1
24/3/2018,2203074772,20050297,300724694,2203074772,ชบ.71-8902,GASOHOL95,9434.2,289158.23,GROUP1
24/3/2018,2203074880,20043371,300677380,2203074880,กท.74-8931,GASOHOL95,9970.86,305606.859,GROUP1
24/3/2018,2203074883,20079601,300271268,2203074883,กท.60-4208,GASOHOL95,9992.04,306256.026,GROUP1
24/3/2018,2203074885,20055818,300929121,2203074885,กท.76-4900,GASOHOL95,9738.42,298482.573,GROUP1
24/3/2018,2203074887,20033190,300405323,2203074887,กท.74-8933,GASOHOL95,9593.44,294038.936,GROUP1
24/3/2018,2203074889,20016671,300936107,2203074889,กท.60-1463,GASOHOL95,8143.68,249603.792,GROUP1
24/3/2018,2203074894,20040373,300190301,2203074894,กท.60-1462,GASOHOL95,7738.32,237179.508,GROUP1
24/3/2018,2203074932,20064330,300699040,2203074932,ฉช.82-8528,DIESEL,9439.76,247510.5072,GROUP1
24/3/2018,2203074944,20041597,300797274,2203074944,กท.78-4646,GASOHOL95,7111.74,217974.831,GROUP1
24/3/2018,2203074972,20080189,300672607,2203074972,กท.79-5579,DIESEL,9007.4,236174.028,GROUP1
24/3/2018,2203074977,20059408,300445162,2203074977,ชบ.85-3878,DIESEL,8941.1,234435.642,GROUP1
24/3/2018,2203075014,20044956,300257025,2203075014,กท.79-9002,DIESEL,9004.8,236105.856,GROUP1
24/3/2018,2203075055,20079668,300823863,2203075055,จบ.80-8222,DIESEL,7984,209340.48,GROUP1
24/3/2018,2203075137,20025761,300759464,2203075137,กท.79-0644,DIESEL,9095.36,238480.3392,GROUP1
24/3/2018,2203075163,20048584,300517601,2203075163,ชม.70-4219,DIESEL,9395.9,246360.498,GROUP1
24/3/2018,2203075167,20078473,300528600,2203075167,กท.79-0642,DIESEL,9785.82,256584.2004,GROUP1
24/3/2018,2203075175,20051564,300324953,2203075175,ลพ.70-0785,DIESEL,9506.68,249265.1496,GROUP1
24/3/2018,2203075207,20085417,300606116,2203075207,ชบ.84-7156,DIESEL,9992.78,262010.6916,GROUP1
24/3/2018,2203075280,20078534,300630516,2203075280,รย.81-6767,DIESEL,8281.94,217152.4668,GROUP1
24/3/2018,2203075285,20018430,300961549,2203075285,กท.79-0641,DIESEL,9448.42,247737.5724,GROUP1
24/3/2018,2203075301,20066640,300211377,2203075301,ฉช.81-3257,DIESEL,9227.14,241935.6108,GROUP1
24/3/2018,2203075337,20089608,300727525,2203075337,กท.74-8931,GASOHOL95,9952.8,305053.32,GROUP1
24/3/2018,2203075338,20016545,300361886,2203075338,กท.74-8933,GASOHOL95,9994.16,306321.004,GROUP1
24/3/2018,2203075339,20074616,300550841,2203075339,กท.76-4900,GASOHOL95,9984.84,306035.346,GROUP1
24/3/2018,2203075367,20039249,300910470,2203075367,กท.79-6148,DIESEL,9603.62,251806.9164,GROUP1
24/3/2018,2203075368,20099103,300706274,2203075368,ฉช.82-4812,DIESEL,7501.1,196678.842,GROUP1
24/3/2018,2203075376,20061164,300800556,2203075376,กท.79-3259,DIESEL,9951.6,260930.952,GROUP1
24/3/2018,2203075410,20067642,300263717,2203075410,กท.78-1149,DIESEL,7460.5,195614.31,GROUP1
24/3/2018,2203075414,20023866,300447646,2203075414,กท.78-7993,DIESEL,9425.92,247147.6224,GROUP1
24/3/2018,2203075419,20043654,300220701,2203075419,กท.79-2716,DIESEL,9997.68,262139.1696,GROUP1
24/3/2018,2203075430,20052848,300845143,2203075430,กท.60-1462,GASOHOL95,7056.8,216290.92,GROUP1
24/3/2018,2203075431,20054440,300983454,2203075431,กท.60-1463,GASOHOL95,9379.1,287469.415,GROUP1
24/3/2018,2203075476,20022845,300867998,2203075476,กท.79-0643,DIESEL,6782.6,177839.772,GROUP1
24/3/2018,2203075480,20072446,300505334,2203075480,กท.61-6634,GASOHOL95,9148.22,280392.943,GROUP1
24/3/2018,2203075484,20087737,300233722,2203075484,กท.61-6471,GASOHOL95,9899.76,303427.644,GROUP1
24/3/2018,2203075504,20031550,300435853,2203075504,นม.70-6920,GASOHOL95,8830.16,270644.404,GROUP1
24/3/2018,2203075518,20065288,300353632,2203075518,ชบ.82-4190,DIESEL,9978.74,261642.5628,GROUP1
24/3/2018,2203075528,20010272,300612915,2203075528,ลพ.70-0674,DIESEL,9626.28,252401.0616,GROUP1
24/3/2018,2203075613,20020991,300797139,2203075613,กท.75-9389,DIESEL,9952.28,260948.7816,GROUP1
24/3/2018,2203075633,20018184,300686060,2203075633,รย.81-6316,DIESEL,9731,255146.82,GROUP1
24/3/2018,2203075638,20039299,3.00951E+17,2203075638,กท.79-5578,DIESEL,8325.88,218304.5736,GROUP1
24/3/2018,2203075649,20060978,300345496,2203075649,กท.78-6739,DIESEL,9474.46,248420.3412,GROUP1
24/3/2018,2203075657,20023700,300710209,2203075657,ชบ.84-7139,DIESEL,8736.8,229078.896,GROUP1
24/3/2018,2203075667,20055277,300539892,2203075667,กท.78-6744,DIESEL,8847.18,231973.0596,GROUP1
24/3/2018,2203075675,20023564,300521692,2203075675,กท.79-2716,DIESEL,5853.26,153472.4772,GROUP1
24/3/2018,2203075680,20027406,300770484,2203075680,จบ.80-8540,DIESEL,8785.82,230364.2004,GROUP1
24/3/2018,2203075689,20048246,300408490,2203075689,กท.79-1830,DIESEL,8057.54,211268.6988,GROUP1
24/3/2018,2203075692,20090265,300540710,2203075692,กท.78-6742,DIESEL,9069.26,237795.9972,GROUP1
24/3/2018,2203075753,20068780,300935971,2203075753,กท.79-0144,DIESEL,8619.46,226002.2412,GROUP1
24/3/2018,2203075798,20030618,300404427,2203075798,กท.79-6154,DIESEL,9936.14,260525.5908,GROUP1
24/3/2018,2203075845,20015183,300807696,2203075845,ลพ.70-0786,DIESEL,7999.32,209742.1704,GROUP1
24/3/2018,2203075849,20072610,300400200,2203075849,กท.79-2717,DIESEL,9977.64,261613.7208,GROUP1
24/3/2018,2203075880,20048231,300105264,2203075880,กท.79-5843,DIESEL,9998.74,262166.9628,GROUP1
24/3/2018,2203075901,20086622,300753195,2203075901,ฉช.82-7443,DIESEL,9999.64,262190.5608,GROUP1
24/3/2018,2203075974,20096868,300542716,2203075974,กท.79-5584,DIESEL,9924.04,260208.3288,GROUP1
24/3/2018,2203075978,20049107,300771629,2203075978,ฉช.81-4230,DIESEL,9683.48,253900.8456,GROUP1
24/3/2018,2203076011,20086931,300239360,2203076011,กท.74-9070,DIESEL,9257.06,242720.1132,GROUP1
24/3/2018,2203076055,20037836,300197484,2203076055,กท.77-7979,DIESEL,9915.66,259988.6052,GROUP1
24/3/2018,2203076065,20073514,300779152,2203076065,ชม.70-5122,DIESEL,8597.86,225435.8892,GROUP1
24/3/2018,2203076126,20031726,300510287,2203076126,กท.79-0841,DIESEL,7168.18,187949.6796,GROUP1
24/3/2018,2203076137,20022435,300888971,2203076137,ชบ.85-3878,DIESEL,9786.8,256609.896,GROUP1
24/3/2018,2203076246,20032836,300551244,2203076246,กท.79-2716,DIESEL,9111.26,238897.2372,GROUP1
24/3/2018,2203076290,20014793,300202736,2203076290,กท.78-6742,DIESEL,6563.04,172082.9088,GROUP1
24/3/2018,2203076291,20076551,300748237,2203076291,ชม.70-5421,DIESEL,9999.68,262191.6096,GROUP1
24/3/2018,2203076294,20017231,300812878,2203076294,นม.70-6730,DIESEL,8813.52,231090.4944,GROUP1
24/3/2018,2203076351,20010965,300715198,2203076351,กท.79-0643,DIESEL,7901.1,207166.842,GROUP1
25/3/2018,2203076742,20071342,300191448,2203076742,กท.79-0644,DIESEL,8543.5,228709.495,GROUP1
25/3/2018,2203076743,20075701,300441229,2203076743,สค.70-6119,GASOHOL95,9996.84,318599.2908,GROUP1
25/3/2018,2203076744,20015707,300893340,2203076744,ชม.70-5302,DIESEL,9856.1,263847.797,GROUP1
25/3/2018,2203076745,20082508,300427740,2203076745,สค.70-5407,GASOHOL95,9378.72,298899.8064,GROUP1
25/3/2018,2203076746,20069531,300491854,2203076746,ชม.70-5301,DIESEL,9737.8,260680.906,GROUP1
25/3/2018,2203076791,20039085,300114686,2203076791,กท.79-6154,DIESEL,9996.28,267600.4156,GROUP1
25/3/2018,2203076803,20029033,300661916,2203076803,สค.70-6123,DIESEL,9964.42,266747.5234,GROUP1
25/3/2018,2203076827,20020105,300248367,2203076827,กท.79-3257,DIESEL,9632.16,257852.9232,GROUP1
25/3/2018,2203076838,20064909,300119593,2203076838,รย.71-2637,DIESEL,7637.46,204454.8042,GROUP1
25/3/2018,2203076840,20086146,300625554,2203076840,ฉช.82-3201,DIESEL,9054,242375.58,GROUP1
25/3/2018,2203076850,20070728,300560040,2203076850,ชม.70-5261,DIESEL,9860,263952.2,GROUP1
25/3/2018,2203076868,20081790,300173600,2203076868,ชม.70-4355,DIESEL,9723.68,260302.9136,GROUP1
25/3/2018,2203076898,20070094,300651190,2203076898,สค.70-4074,DIESEL,6549.4,175327.438,GROUP1
25/3/2018,2203076917,20037260,300135196,2203076917,กท.79-3259,DIESEL,8391.62,224643.6674,GROUP1
25/3/2018,2203076936,20074868,300602019,2203076936,กท.79-8994,DIESEL,9820.58,262896.9266,GROUP1
25/3/2018,2203076978,20065765,300695603,2203076978,ฉช.82-7443,DIESEL,9996.96,267618.6192,GROUP1
25/3/2018,2203077026,20040023,300547825,2203077026,กท.78-7993,DIESEL,9715.56,260085.5412,GROUP1
25/3/2018,2203077029,20029879,300185863,2203077029,กท.79-5843,DIESEL,9992.94,267511.0038,GROUP1
25/3/2018,2203077041,20024364,300181083,2203077041,สค.70-6125,DIESEL,9900.68,265041.2036,GROUP1
25/3/2018,2203077045,20017320,300592911,2203077045,กท.60-4207,GASOHOL95,9858.08,314177.0096,GROUP1
25/3/2018,2203077048,20060796,300164012,2203077048,กท.60-4205,GASOHOL95,9727.6,310018.612,GROUP1
25/3/2018,2203077050,20026565,300199057,2203077050,กท.79-5584,DIESEL,9997.56,267634.6812,GROUP1
25/3/2018,2203077066,20059768,300708766,2203077066,สค.70-4335,GASOHOL95,9992.6,318464.162,GROUP1
25/3/2018,2203077188,20018725,300649743,2203077188,กท.79-1961,DIESEL,8303.84,222293.7968,GROUP1
25/3/2018,2203077237,20020568,300495772,2203077237,กท.79-0144,DIESEL,9107.12,243797.6024,GROUP1
25/3/2018,2203077240,20044681,300359410,2203077240,กท.77-8133,DIESEL,9618.98,257500.0946,GROUP1
25/3/2018,2203077244,20077050,300429507,2203077244,กท.74-9067,DIESEL,9702.72,259741.8144,GROUP1
25/3/2018,2203077248,20099461,300201697,2203077248,กท.60-9333,DIESEL,9752.44,261072.8188,GROUP1
25/3/2018,2203077252,20068280,300696660,2203077252,กท.77-8134,DIESEL,8583.74,229786.7198,GROUP1
25/3/2018,2203077253,20058697,300158546,2203077253,กท.79-0642,DIESEL,9570.24,256195.3248,GROUP1
25/3/2018,2203077265,20057397,300956780,2203077265,กท.79-0641,DIESEL,8913.26,238607.9702,GROUP1
